       N        P        K  Soil_pH  Soil_Moisture  Organic_Carbon  Temperature  Humidity  Rainfall  Sunlight_Hours  Wind_Speed Crop_Type  Crop_Yield_ton_per_hectare
0.765101 0.047619 0.868217 0.347059       0.584917        0.800000     0.157667  0.199567  0.694232        0.007143    0.072353      Rice                       11.34
0.496644 0.630952 0.023256 0.017647       0.060212        0.176923     0.795000  0.159220  0.337298        0.970000    0.202941    Potato                       23.68
0.818792 0.190476 0.395349 0.797059       0.452691        0.300000     0.071667  0.289930  0.416236        0.432857    0.758824 Sugarcane                       76.01
0.906040 0.440476 0.759690 0.652941       0.052210        0.007692     0.737667  0.895799  0.349425        0.198571    0.960000     Maize                        9.93
0.926174 0.095238 0.713178 0.326471       0.768354        0.584615     0.393000  0.375625  0.840944        0.122857    0.254706     Maize                       13.19
0.114094 0.869048 0.899225 0.097059       0.871974        0.523077     0.465667  0.906802  0.563641        0.150000    0.098235     Maize                       11.67
0.328859 0.988095 0.023256 0.591176       0.963993        0.161538     0.366333  0.798266  0.708660        0.335714    0.141176    Cotton                        9.80
0.946309 0.916667 0.651163 0.350000       0.691338        0.338462     0.402000  0.606869  0.741107        0.858571    0.683529     Wheat                        9.25
0.785235 0.154762 0.046512 0.255882       0.632126        0.938462     0.005333  0.897633  0.707387        0.970000    0.510000    Cotton                        9.82
0.912752 0.297619 0.961240 0.720588       0.694139        0.646154     0.026000  0.189396  0.944812        0.507143    0.882941 Sugarcane                       75.51
0.926174 0.726190 0.651163 0.329412       0.854771        0.861538     0.794000  0.076025  0.652420        0.318571    0.100588     Wheat                       10.87
0.718121 0.285714 0.480620 0.135294       0.807161        0.838462     0.213333  0.750417  0.648994        0.175714    0.501176    Potato                       26.26
0.442953 0.940476 0.945736 0.482353       0.438488        0.923077     0.607333  0.905468  0.809610        0.287143    0.612353 Sugarcane                       76.71
0.516779 0.416667 0.682171 0.829412       0.651130        0.038462     0.653333  0.383128  0.016097        0.618571    0.862353     Wheat                        6.45
0.496644 0.940476 0.728682 0.850000       0.162032        0.261538     0.698000  0.004502  0.058025        0.945714    0.553529     Maize                        7.33
0.255034 0.380952 0.914729 0.850000       0.695139        0.415385     0.597333  0.766422  0.248239        0.491429    0.182353    Cotton                        8.49
0.161074 0.023810 0.333333 0.420588       0.730946        0.638462     0.628667  0.364955  0.181384        0.140000    0.888824      Rice                        7.56
0.134228 0.119048 0.782946 0.791176       0.801560        0.607692     0.581667  0.585695  0.153024        0.945714    0.865882     Wheat                        7.55
0.919463 0.678571 0.341085 0.850000       0.817764        0.246154     0.928333  0.209236  0.552606        0.962857    0.872941 Sugarcane                       74.64
0.093960 0.750000 0.899225 0.458824       0.440088        0.192308     0.664667  0.681394  0.195857        0.895714    0.587059    Cotton                        6.26
0.315436 0.202381 0.387597 0.317647       0.903781        0.438462     0.353000  0.531844  0.966801        0.858571    0.963529     Wheat                       11.99
0.570470 0.547619 0.496124 0.702941       0.981196        0.253846     0.356667  0.028009  0.183690        0.777143    0.555882     Maize                       11.14
0.993289 0.511905 0.410853 0.905882       0.978196        0.961538     0.079667  0.006002  0.166340        0.125714    0.148824    Potato                       25.67
0.771812 0.690476 0.550388 0.973529       0.585917        0.969231     0.991667  0.437646  0.573110        0.327143    0.399412      Rice                        9.77
0.328859 0.583333 0.922481 0.291176       0.559512        0.115385     0.890667  0.163888  0.181000        0.754286    0.824706     Wheat                       10.05
0.939597 0.809524 0.139535 0.955882       0.457491        0.707692     0.043000  0.905802  0.665363        0.865714    0.978235 Sugarcane                       73.41
0.456376 0.333333 0.069767 0.500000       0.299860        0.230769     0.861667  0.104201  0.858651        0.227143    0.831176      Rice                        9.54
0.020134 0.785714 0.116279 0.305882       0.333867        0.715385     0.138333  0.716239  0.435751        0.621429    0.362941     Wheat                        7.51
0.516779 0.011905 0.829457 0.988235       0.215843        0.769231     0.239000  0.349950  0.349793        0.058571    0.010000     Maize                        9.62
0.053691 0.285714 0.116279 0.876471       0.955991        0.046154     0.680667  0.935145  0.689697        0.855714    0.178235     Maize                       10.58
0.805369 0.214286 0.612403 0.691176       0.619924        0.692308     0.730333  0.132878  0.805844        0.347143    0.037059     Wheat                       10.08
0.765101 0.464286 0.209302 0.894118       0.934587        0.900000     0.505667  0.777759  0.302750        0.197143    0.821765    Potato                       23.74
0.671141 0.011905 0.062016 0.682353       0.387277        0.215385     0.967667  0.959320  0.811684        0.837143    0.306471      Rice                       11.56
0.993289 0.976190 0.798450 0.441176       0.298260        0.115385     0.489667  0.957152  0.766878        0.170000    0.695294      Rice                       10.29
0.973154 0.761905 0.341085 0.947059       0.132827        0.569231     0.258333  0.256085  0.482886        0.460000    0.408824     Wheat                        9.87
0.644295 0.726190 0.837209 0.964706       0.300260        0.515385     0.009000  0.296432  0.457996        0.095714    0.272941    Cotton                        7.37
0.536913 0.630952 0.224806 0.314706       0.890378        0.884615     0.867333  0.149383  0.104432        0.444286    0.524706      Rice                        6.72
0.281879 0.523810 0.364341 0.352941       0.582316        0.453846     0.395333  0.372624  0.087446        0.924286    0.489412    Potato                       24.05
0.630872 0.571429 0.697674 0.382353       0.452490        0.415385     0.782667  0.682227  0.748035        0.694286    0.822941    Potato                       26.02
0.033557 0.809524 0.697674 0.823529       0.568314        0.715385     0.774000  0.010670  0.585093        0.984286    0.696471    Potato                       23.21
0.442953 0.440476 0.565891 0.791176       0.892779        0.076923     0.043667  0.650383  0.489150        0.448571    0.310588    Cotton                        8.28
0.932886 0.035714 0.333333 0.982353       0.192839        0.053846     0.821667  0.017673  0.045762        0.888571    0.805882 Sugarcane                       76.20
0.664430 0.190476 0.899225 0.464706       0.965793        0.507692     0.289000  0.667389  0.055632        0.911429    0.598235     Wheat                       11.14
0.073826 0.619048 0.178295 0.738235       0.666333        0.092308     0.841333  0.840614  0.921067        0.090000    0.339412     Maize                       12.12
0.436242 1.000000 0.046512 0.855882       0.855571        0.938462     0.492333  0.360120  0.660961        0.978571    0.810588    Potato                       24.53
0.006711 0.619048 0.038760 0.220588       0.525505        0.653846     0.591667  0.406636  0.385910        0.892857    0.370000     Maize                        9.25
0.953020 0.357143 0.906977 0.620588       0.236647        0.753846     0.101333  0.727743  0.700171        0.625714    0.052941     Wheat                       12.11
0.536913 0.250000 0.651163 0.547059       0.567514        0.230769     0.379333  0.809436  0.257821        0.535714    0.878824      Rice                        7.63
0.899329 0.119048 0.844961 0.744118       0.068014        0.492308     0.971000  0.999833  0.409224        0.385714    0.444706     Maize                        9.98
0.946309 0.392857 0.232558 0.694118       0.852370        0.130769     0.926000  0.540680  0.461754        0.585714    0.322353    Cotton                        7.97
0.463087 0.166667 0.488372 0.811765       0.649730        0.200000     0.994333  0.854785  0.030522        0.737143    0.913529 Sugarcane                       72.47
0.765101 0.107143 0.581395 0.311765       0.282857        0.569231     0.510333  0.056019  0.993044        0.708571    0.251765    Cotton                        9.98
0.583893 0.619048 0.426357 0.217647       0.274455        0.276923     0.818333  0.107036  0.381600        0.300000    0.970000    Cotton                        6.51
0.033557 0.559524 0.480620 0.805882       0.902981        0.915385     0.455000  0.870457  0.967449        0.671429    0.028824    Cotton                        8.79
0.174497 0.357143 0.806202 0.361765       0.841168        0.992308     0.941333  0.378459  0.647949        0.004286    0.670000    Potato                       26.84
0.543624 0.428571 0.286822 0.288235       0.763353        0.007692     0.986000  0.225909  0.929427        0.170000    0.059412     Maize                       11.68
0.583893 0.321429 0.410853 0.338235       0.414883        0.761538     0.877667  0.405135  0.054055        0.151429    0.090588 Sugarcane                       73.93
0.798658 0.357143 1.000000 0.067647       0.872775        0.115385     0.621000  0.525675  0.961062        0.741429    0.960588     Wheat                       10.74
